,date,DayName,IsWorkDay,Hour,IsWorkHour,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
1341,2015-02-03,Tuesday,1,12,1,22.7225,26.6,1,1021.25,0.00454535611417879,1
1342,2015-02-03,Tuesday,1,12,1,22.745,26.6,1,1014.75,0.0045516089930389,1
1343,2015-02-03,Tuesday,1,12,1,22.745,26.55,1,1017.0,0.00454299084786184,1
1344,2015-02-03,Tuesday,1,12,1,22.79,26.516666666666698,1,1014.1666666666699,0.00454973424512434,1
1345,2015-02-03,Tuesday,1,12,1,22.79,26.6,1,1022.5,0.00456413751185785,1
1346,2015-02-03,Tuesday,1,12,1,22.79,26.525,1,1027.25,0.00455117454199881,1
1347,2015-02-03,Tuesday,1,12,1,22.84,26.5,1,1022.0,0.0045607566708699395,1
1348,2015-02-03,Tuesday,1,12,1,22.87,26.456,1,1019.0,0.00456147435928116,1
1349,2015-02-03,Tuesday,1,12,1,22.89,26.445,1,1020.75,0.00456513280446388,1
1350,2015-02-03,Tuesday,1,12,1,22.89,26.39,1,1015.5,0.00455556875653445,1
1351,2015-02-03,Tuesday,1,12,1,22.908333333333303,26.39,1,1016.0,0.0045606681018561706,1
1352,2015-02-03,Tuesday,1,12,1,22.956,26.39,1,1011.0,0.00457394996276206,1
1353,2015-02-03,Tuesday,1,12,1,22.963333333333303,26.29,1,1018.6666666666699,0.0045585293816626,1
1354,2015-02-03,Tuesday,1,12,1,23.0,26.29,1,1006.3333333333301,0.00456873404646213,1
1355,2015-02-03,Tuesday,1,12,1,22.956,26.236,1,1008.2,0.0045470633523686296,1
1356,2015-02-03,Tuesday,1,12,1,23.0,26.2,1,1009.3333333333301,0.004552979162249371,1
1357,2015-02-03,Tuesday,1,12,1,23.0,26.2,1,1006.1666666666699,0.004552979162249371,1
1358,2015-02-03,Tuesday,1,12,1,23.02,26.16,1,1004.4,0.00455152394293641,1
1359,2015-02-03,Tuesday,1,12,1,23.025,26.125,1,999.75,0.004546775587630471,1
1360,2015-02-03,Tuesday,1,12,1,23.05,26.0833333333333,1,994.166666666667,0.004546394009108929,1
1361,2015-02-03,Tuesday,1,13,2,23.1,26.0,1,992.5,0.004545591882176779,1
1362,2015-02-03,Tuesday,1,13,2,23.1,26.0,1,995.666666666667,0.004545591882176779,1
1363,2015-02-03,Tuesday,1,13,2,23.1,26.0,1,994.0,0.004545591882176779,1
1364,2015-02-03,Tuesday,1,13,2,23.14,26.0,1,990.2,0.00455668179296498,1
1365,2015-02-03,Tuesday,1,13,2,23.18,26.0,1,993.4,0.004567795550545171,1
1366,2015-02-03,Tuesday,1,13,2,23.2,26.0,1,998.5,0.00457336138571879,1
1367,2015-02-03,Tuesday,1,13,2,23.2,26.0,1,997.25,0.00457336138571879,1
1368,2015-02-03,Tuesday,1,13,2,23.2,25.945,1,992.5,0.0045636159861647705,1
1369,2015-02-03,Tuesday,1,13,2,23.2225,25.9175,1,996.5,0.00456499192799556,1
1370,2015-02-03,Tuesday,1,13,2,23.2225,25.815,1,993.75,0.0045468060652980105,1
1371,2015-02-03,Tuesday,1,13,2,23.26,25.856666666666698,1,997.333333333333,0.00456460471615985,0
1372,2015-02-03,Tuesday,1,13,2,23.29,25.978333333333303,1,996.5,0.00459462133070974,0
1373,2015-02-03,Tuesday,1,13,2,23.272,25.87,1,998.6,0.00457031193495107,0
1374,2015-02-03,Tuesday,1,13,2,23.29,25.89,1,993.4,0.00457888337102673,0
1375,2015-02-03,Tuesday,1,13,2,23.2675,25.865,1,994.25,0.00456817106525555,0
1376,2015-02-03,Tuesday,1,13,2,23.29,25.89,1,990.166666666667,0.00457888337102673,0
1377,2015-02-03,Tuesday,1,13,2,23.245,25.825,1,984.0,0.00455481367184223,0
1378,2015-02-03,Tuesday,1,13,2,23.254,25.85,1,983.6,0.00456175322657994,0
1379,2015-02-03,Tuesday,1,13,2,23.26,25.7933333333333,1,983.333333333333,0.00455334232387095,0
1380,2015-02-03,Tuesday,1,13,2,23.272,25.772,1,974.6,0.00455287208154249,0
1381,2015-02-03,Tuesday,1,13,2,23.245,25.715,1,961.0,0.00453527126228133,0
1382,2015-02-03,Tuesday,1,13,2,23.29,25.7225,1,954.25,0.00454904280691813,0
1383,2015-02-03,Tuesday,1,13,2,23.245,25.7,1,951.5,0.00453260648270231,0
1384,2015-02-03,Tuesday,1,13,2,23.215,25.6833333333333,1,952.5,0.00452138233147554,0
1385,2015-02-03,Tuesday,1,13,2,23.215,25.6833333333333,1,946.333333333333,0.00452138233147554,0
1386,2015-02-03,Tuesday,1,13,2,23.2,25.6,1,942.0,0.0045024926667472705,0
1387,2015-02-03,Tuesday,1,13,2,23.2,25.6,1,933.2,0.0045024926667472705,0
1388,2015-02-03,Tuesday,1,13,2,23.2,25.58,1,928.8,0.00449894965161647,0
1389,2015-02-03,Tuesday,1,13,2,23.2,25.55,1,924.0,0.00449363520405676,0
1390,2015-02-03,Tuesday,1,13,2,23.2,25.55,1,918.0,0.00449363520405676,0
1391,2015-02-03,Tuesday,1,13,2,23.2,25.5,1,912.75,0.00448477799181549,0
1392,2015-02-03,Tuesday,1,13,2,23.2,25.5,1,907.0,0.00448477799181549,0
1393,2015-02-03,Tuesday,1,13,2,23.1857142857143,25.5285714285714,1,899.285714285714,0.0044859361553864704,0
1394,2015-02-03,Tuesday,1,13,2,23.2,25.7,1,917.25,0.00452020834351849,1
1395,2015-02-03,Tuesday,1,13,2,23.2,25.791999999999998,1,919.8,0.0045365076510456796,0
1396,2015-02-03,Tuesday,1,13,2,23.2,25.65,1,938.25,0.00451135037989764,0
1397,2015-02-03,Tuesday,1,13,2,23.2,25.533333333333303,1,922.166666666667,0.00449068277214917,0
1398,2015-02-03,Tuesday,1,13,2,23.2,25.5,1,899.0,0.00448477799181549,0
1399,2015-02-03,Tuesday,1,13,2,23.2,25.516666666666698,1,895.333333333333,0.00448773036806887,0
1400,2015-02-03,Tuesday,1,13,2,23.2,25.7225,1,899.75,0.0045241945088667,1
1401,2015-02-03,Tuesday,1,13,2,23.2,25.54,1,894.4,0.00449186374157291,1
1402,2015-02-03,Tuesday,1,13,2,23.1833333333333,25.516666666666698,1,880.333333333333,0.00448317923134458,1
1403,2015-02-03,Tuesday,1,13,2,23.15,25.5,1,879.75,0.0044711458235111605,1
1404,2015-02-03,Tuesday,1,13,2,23.2,25.5,1,870.5,0.00448477799181549,1
1405,2015-02-03,Tuesday,1,13,2,23.2,25.5,1,866.2,0.00448477799181549,1
1406,2015-02-03,Tuesday,1,13,2,23.18,25.5,1,866.4,0.00447932073438887,1
1407,2015-02-03,Tuesday,1,13,2,23.2,25.525,1,869.75,0.0044892065666306295,1
1408,2015-02-03,Tuesday,1,13,2,23.2,25.58,1,874.2,0.00449894965161647,1
1409,2015-02-03,Tuesday,1,13,2,23.175,25.6,1,877.5,0.00449564487529898,1
1410,2015-02-03,Tuesday,1,13,2,23.1833333333333,25.7,1,879.0,0.00451562403253954,1
1411,2015-02-03,Tuesday,1,13,2,23.2,25.68,1,875.5,0.00451666512801301,1
1412,2015-02-03,Tuesday,1,13,2,23.2,25.7,1,881.333333333333,0.00452020834351849,1
1413,2015-02-03,Tuesday,1,13,2,23.218000000000004,25.7,1,882.4,0.00452516400707931,1
1414,2015-02-03,Tuesday,1,13,2,23.23,25.715,1,883.0,0.00453113277335468,1
1415,2015-02-03,Tuesday,1,13,2,23.254,25.68,1,884.5,0.0045315347398536395,1
1416,2015-02-03,Tuesday,1,13,2,23.2675,25.7225,1,888.25,0.00454281948050459,1
1417,2015-02-03,Tuesday,1,13,2,23.272,25.772,1,889.4,0.00455287208154249,1
1418,2015-02-03,Tuesday,1,13,2,23.29,25.79,1,895.0,0.00456106776695527,1
1419,2015-02-03,Tuesday,1,13,2,23.29,25.79,1,894.4,0.00456106776695527,1
1420,2015-02-03,Tuesday,1,13,2,23.29,25.79,1,898.25,0.00456106776695527,1
1421,2015-02-03,Tuesday,1,13,2,23.29,25.79,1,898.0,0.00456106776695527,1
1422,2015-02-03,Tuesday,1,14,1,23.29,25.79,1,898.8,0.00456106776695527,1
1423,2015-02-03,Tuesday,1,14,1,23.29,25.79,1,901.0,0.00456106776695527,1
1424,2015-02-03,Tuesday,1,14,1,23.29,25.79,1,900.1428571428571,0.00456106776695527,1
1425,2015-02-03,Tuesday,1,14,1,23.29,25.7675,1,898.25,0.00455705939565711,1
1426,2015-02-03,Tuesday,1,14,1,23.29,25.754,1,895.6,0.00455465439749561,1
1427,2015-02-03,Tuesday,1,14,1,23.29,25.7933333333333,1,892.333333333333,0.00456166160410202,1
1428,2015-02-03,Tuesday,1,14,1,23.29,26.16,1,911.166666666667,0.00462699056302192,1
1429,2015-02-03,Tuesday,1,14,1,23.29,25.89,1,912.0,0.00457888337102673,1
1430,2015-02-03,Tuesday,1,14,1,23.29,25.89,1,913.0,0.00457888337102673,1
1431,2015-02-03,Tuesday,1,14,1,23.29,26.059166666666698,1,921.4,0.004609023741299761,1
1432,2015-02-03,Tuesday,1,14,1,23.29,26.228333333333303,1,929.8,0.0046391670114012,1
1433,2015-02-03,Tuesday,1,14,1,23.29,26.456,1,951.8,0.00467973878852721,1
1434,2015-02-03,Tuesday,1,14,1,23.29,26.575,1,956.75,0.004700947503647229,1
1435,2015-02-03,Tuesday,1,14,1,23.29,26.62,1,968.0,0.00470896798007197,1
1436,2015-02-03,Tuesday,1,14,1,23.29,26.754,1,966.0,0.0047328523924129,1
1437,2015-02-03,Tuesday,1,14,1,23.29,26.79,1,971.8,0.00473926941045434,1
1438,2015-02-03,Tuesday,1,14,1,23.29,26.87,1,983.0,0.004753529921021821,1
1439,2015-02-03,Tuesday,1,14,1,23.33,26.956,1,993.6,0.00478048254400917,1
1440,2015-02-03,Tuesday,1,14,1,23.29,27.0,1,999.6,0.0047767046348402,1
1441,2015-02-03,Tuesday,1,14,1,23.35,27.08,1,1005.4,0.00480849045959722,1
1442,2015-02-03,Tuesday,1,14,1,23.315,27.1,1,1013.75,0.004801832622162621,1
1443,2015-02-03,Tuesday,1,14,1,23.29,27.14,1,1019.8,0.00480166393565326,1
1444,2015-02-03,Tuesday,1,14,1,23.29,27.26,1,1023.0,0.00482305920427885,1
1445,2015-02-03,Tuesday,1,14,1,23.29,27.408333333333303,1,1027.5,0.004849508152265061,1
1446,2015-02-03,Tuesday,1,14,1,23.29,27.4175,1,1038.5,0.0048511427110445,1
1447,2015-02-03,Tuesday,1,14,1,23.29,27.5,1,1049.0,0.00486585412367001,1
1448,2015-02-03,Tuesday,1,14,1,23.29,27.5,1,1051.8,0.00486585412367001,1
1449,2015-02-03,Tuesday,1,14,1,23.3185714285714,27.585714285714303,1,1056.0,0.00488963512707243,1
1450,2015-02-03,Tuesday,1,14,1,23.29,27.65,1,1054.5,0.0048926039157939,1
1451,2015-02-03,Tuesday,1,14,1,23.29,27.772,1,1066.6,0.00491436209694374,1
1452,2015-02-03,Tuesday,1,14,1,23.29,27.7,1,1074.0,0.00490152102049775,1
1453,2015-02-03,Tuesday,1,14,1,23.29,27.79,1,1068.25,0.00491757244825221,1
1454,2015-02-03,Tuesday,1,14,1,23.33,27.874000000000002,1,1075.6,0.00494457844645588,1
1455,2015-02-03,Tuesday,1,14,1,23.29,27.9175,1,1085.25,0.0049403133780148295,1
1456,2015-02-03,Tuesday,1,14,1,23.29,27.963333333333303,1,1096.33333333333,0.00494848862518615,1
1457,2015-02-03,Tuesday,1,14,1,23.304285714285697,28.0142857142857,1,1099.14285714286,0.004961890438102121,1
1458,2015-02-03,Tuesday,1,14,1,23.323333333333302,28.1,1,1108.83333333333,0.00498296766080685,1
1459,2015-02-03,Tuesday,1,14,1,23.29,28.1,1,1117.0,0.00497286699161319,1
1460,2015-02-03,Tuesday,1,14,1,23.29,28.236,1,1116.0,0.00499712832126751,1
1461,2015-02-03,Tuesday,1,14,1,23.29,28.35,1,1120.2,0.0050174664707096795,1
1462,2015-02-03,Tuesday,1,14,1,23.29,28.39,1,1120.6,0.005024602976200289,1
1463,2015-02-03,Tuesday,1,14,1,23.29,28.533333333333303,1,1129.33333333333,0.0050501767882762,1
1464,2015-02-03,Tuesday,1,14,1,23.29,28.575,1,1132.25,0.00505761142733373,1
1465,2015-02-03,Tuesday,1,14,1,23.29,28.6,1,1132.5,0.0050620722953919105,1
1466,2015-02-03,Tuesday,1,14,1,23.29,28.6833333333333,1,1142.83333333333,0.00507694231398356,1
1467,2015-02-03,Tuesday,1,14,1,23.29,28.772,1,1152.0,0.00509276478818188,1
1468,2015-02-03,Tuesday,1,14,1,23.29,28.79,1,1156.75,0.00509597696691146,1
1469,2015-02-03,Tuesday,1,14,1,23.29,28.89,1,1159.33333333333,0.00511382300356036,1
1470,2015-02-03,Tuesday,1,14,1,23.254,28.912,1,1160.8,0.00510654102587916,1
1471,2015-02-03,Tuesday,1,14,1,23.245,28.92,1,1160.0,0.0051051661578754,1
1472,2015-02-03,Tuesday,1,14,1,23.236,28.978,1,1167.0,0.005112685129071129,1
1473,2015-02-03,Tuesday,1,14,1,23.2,29.05,1,1171.0,0.005114263035035121,1
1474,2015-02-03,Tuesday,1,14,1,23.2225,29.15,1,1175.5,0.00513905406343719,1
1475,2015-02-03,Tuesday,1,14,1,23.2,29.2,1,1181.0,0.00514088885036853,1
1476,2015-02-03,Tuesday,1,14,1,23.2,29.2,1,1192.0,0.00514088885036853,1
1477,2015-02-03,Tuesday,1,14,1,23.2,29.2,1,1197.75,0.00514088885036853,1
1478,2015-02-03,Tuesday,1,14,1,23.2,29.254,1,1198.2,0.00515047469737527,1
1479,2015-02-03,Tuesday,1,14,1,23.2,29.33,1,1196.5,0.00516396638590783,1
1480,2015-02-03,Tuesday,1,14,1,23.2,29.356666666666698,1,1203.25,0.00516870044928234,1
1481,2015-02-03,Tuesday,1,15,1,23.14,29.456,1,1209.0,0.00516740184512806,1
1482,2015-02-03,Tuesday,1,15,1,23.125,29.4725,1,1212.25,0.005165593914299171,1
1483,2015-02-03,Tuesday,1,15,1,23.1,29.5,1,1219.6,0.00516257728412937,1
1484,2015-02-03,Tuesday,1,15,1,23.1,29.55,1,1218.75,0.0051714001650050205,1
1485,2015-02-03,Tuesday,1,15,1,23.1,29.6,1,1221.6,0.00518022329412355,1
1486,2015-02-03,Tuesday,1,15,1,23.1,29.62,1,1219.8,0.0051837526152813205,1
1487,2015-02-03,Tuesday,1,15,1,23.1,29.7,1,1224.66666666667,0.005197870297131171,1
1488,2015-02-03,Tuesday,1,15,1,23.1,29.745,1,1233.75,0.0052058117724775605,1
1489,2015-02-03,Tuesday,1,15,1,23.1,29.84,1,1235.75,0.0052225777697639895,1
1490,2015-02-03,Tuesday,1,15,1,23.1,29.84,1,1239.5,0.0052225777697639895,1
1491,2015-02-03,Tuesday,1,15,1,23.085714285714303,29.89,1,1245.0,0.0052268457571293,1
1492,2015-02-03,Tuesday,1,15,1,23.0666666666667,29.856666666666698,1,1247.25,0.00521490474145376,1
1493,2015-02-03,Tuesday,1,15,1,23.025,29.9175,1,1246.0,0.005212350627370911,1
1494,2015-02-03,Tuesday,1,15,1,23.016666666666698,29.963333333333303,1,1245.16666666667,0.0052177486012466604,1
1495,2015-02-03,Tuesday,1,15,1,23.0,30.0,1,1254.6,0.00521887561724853,1
1496,2015-02-03,Tuesday,1,15,1,23.0,30.0,1,1261.2,0.00521887561724853,1
1497,2015-02-03,Tuesday,1,15,1,23.0,30.0,1,1261.0,0.00521887561724853,1
1498,2015-02-03,Tuesday,1,15,1,23.0,30.016666666666698,1,1263.66666666667,0.0052217993333571,1
1499,2015-02-03,Tuesday,1,15,1,23.0,30.06,1,1270.2,0.00522940112280461,1
1500,2015-02-03,Tuesday,1,15,1,23.0,30.075,1,1273.25,0.00523203255439104,1
1501,2015-02-03,Tuesday,1,15,1,23.0,30.12,1,1280.2,0.00523992698162853,1
1502,2015-02-03,Tuesday,1,15,1,23.0,30.15,1,1284.5,0.00524519004352148,1
1503,2015-02-03,Tuesday,1,15,1,23.0,30.23,1,1285.16666666667,0.0052592253070464605,1
1504,2015-02-03,Tuesday,1,15,1,23.0,30.29,1,1290.66666666667,0.00526975216689249,1
1505,2015-02-03,Tuesday,1,15,1,22.9685714285714,30.304285714285697,1,1294.57142857143,0.0052621521240719,1
1506,2015-02-03,Tuesday,1,15,1,22.9175,30.29,1,1294.0,0.0052432718125789,1
1507,2015-02-03,Tuesday,1,15,1,22.912,30.29,1,1301.0,0.00524151064064436,1
1508,2015-02-03,Tuesday,1,15,1,22.908333333333303,30.306666666666697,1,1313.16666666667,0.00524324454762937,1
1509,2015-02-03,Tuesday,1,15,1,22.89,30.34,1,1312.75,0.00524318460448223,1
1510,2015-02-03,Tuesday,1,15,1,22.945,30.39,1,1311.5,0.00526957174907314,1
1511,2015-02-03,Tuesday,1,15,1,22.926666666666698,30.373333333333303,1,1317.6,0.00526076361340516,1
1512,2015-02-03,Tuesday,1,15,1,22.963333333333303,30.39,1,1327.5,0.0052754745659686,1
1513,2015-02-03,Tuesday,1,15,1,22.937142857142895,30.391428571428598,1,1330.28571428571,0.00526729344587457,1
1514,2015-02-03,Tuesday,1,15,1,22.934,30.456,1,1330.0,0.00527756649320545,1
1515,2015-02-03,Tuesday,1,15,1,22.9175,30.5,1,1328.75,0.00527993189209704,1
1516,2015-02-03,Tuesday,1,15,1,22.937142857142895,30.405714285714303,1,1330.0,0.00526979035275781,1
1517,2015-02-03,Tuesday,1,15,1,22.956,30.412,1,1321.8,0.00527696244872235,1
1518,2015-02-03,Tuesday,1,15,1,22.89,30.445,1,1321.5,0.00526148359397035,1
1519,2015-02-03,Tuesday,1,15,1,22.934,30.6,1,1331.6,0.00530273225818885,1
1520,2015-02-03,Tuesday,1,15,1,22.908333333333303,30.6,1,1336.83333333333,0.00529442503322916,1
1521,2015-02-03,Tuesday,1,15,1,22.89,30.68,1,1340.0,0.00530244234434886,1
1522,2015-02-03,Tuesday,1,15,1,22.945,30.7,1,1350.75,0.00532378527896655,1
1523,2015-02-03,Tuesday,1,15,1,22.89,30.675,1,1356.0,0.005301570825881121,1
1524,2015-02-03,Tuesday,1,15,1,22.89,30.675,1,1351.75,0.005301570825881121,1
1525,2015-02-03,Tuesday,1,15,1,22.89,30.745,1,1360.16666666667,0.005313772304801279,1
1526,2015-02-03,Tuesday,1,15,1,22.89,30.79,1,1364.2,0.00532161636332885,1
1527,2015-02-03,Tuesday,1,15,1,22.89,30.754,1,1363.2,0.00531534110081356,1
1528,2015-02-03,Tuesday,1,15,1,22.89,30.79,1,1363.16666666667,0.00532161636332885,1
1529,2015-02-03,Tuesday,1,15,1,22.89,30.79,1,1367.0,0.00532161636332885,1
1530,2015-02-03,Tuesday,1,15,1,22.89,30.79,1,1368.5,0.00532161636332885,1
1531,2015-02-03,Tuesday,1,15,1,22.912,30.79,1,1365.8,0.00532877401973244,1
1532,2015-02-03,Tuesday,1,15,1,22.89,30.89,1,1361.6,0.00533904830684845,1
1533,2015-02-03,Tuesday,1,15,1,22.89,30.865,1,1372.0,0.0053346902301447605,1
1534,2015-02-03,Tuesday,1,15,1,22.89,30.89,1,1385.25,0.00533904830684845,1
1535,2015-02-03,Tuesday,1,15,1,22.89,30.89,1,1386.4,0.00533904830684845,1
1536,2015-02-03,Tuesday,1,15,1,22.89,30.89,1,1393.16666666667,0.00533904830684845,1
1537,2015-02-03,Tuesday,1,15,1,22.89,30.85,1,1393.0,0.00533207541318664,1
1538,2015-02-03,Tuesday,1,15,1,22.89,30.79,1,1389.0,0.00532161636332885,1
1539,2015-02-03,Tuesday,1,15,1,22.89,30.79,1,1385.2,0.00532161636332885,1
1540,2015-02-03,Tuesday,1,15,1,22.89,30.856666666666698,1,1377.33333333333,0.00533323755136582,1
1541,2015-02-03,Tuesday,1,16,1,22.89,30.856666666666698,1,1383.83333333333,0.00533323755136582,1
1542,2015-02-03,Tuesday,1,16,1,22.89,30.83,1,1388.6,0.00532858902448337,1
1543,2015-02-03,Tuesday,1,16,1,22.89,30.865,1,1377.5,0.0053346902301447605,1
1544,2015-02-03,Tuesday,1,16,1,22.89,30.89,1,1374.0,0.00533904830684845,1
1545,2015-02-03,Tuesday,1,16,1,22.89,30.89,1,1377.6,0.00533904830684845,1
1546,2015-02-03,Tuesday,1,16,1,22.89,30.89,1,1373.0,0.00533904830684845,1
1547,2015-02-03,Tuesday,1,16,1,22.865,30.84,1,1372.25,0.00532219540359315,1
1548,2015-02-03,Tuesday,1,16,1,22.89,30.89,1,1376.0,0.00533904830684845,1
1549,2015-02-03,Tuesday,1,16,1,22.84,30.84,1,1361.75,0.0053140695648421,1
1550,2015-02-03,Tuesday,1,16,1,22.79,30.81,1,1356.6,0.00529265334760105,1
1551,2015-02-03,Tuesday,1,16,1,22.79,30.84,1,1363.0,0.00529785075094191,1
1552,2015-02-03,Tuesday,1,16,1,22.79,30.83,1,1363.8,0.00529611827359213,1
1553,2015-02-03,Tuesday,1,16,1,22.79,30.89,1,1363.5,0.005306513281236379,1
1554,2015-02-03,Tuesday,1,16,1,22.79,30.89,1,1369.33333333333,0.005306513281236379,1
1555,2015-02-03,Tuesday,1,16,1,22.79,30.9175,1,1366.25,0.00531127777487795,1
1556,2015-02-03,Tuesday,1,16,1,22.79,30.89,1,1372.57142857143,0.005306513281236379,1
1557,2015-02-03,Tuesday,1,16,1,22.79,30.89,1,1361.66666666667,0.005306513281236379,1
1558,2015-02-03,Tuesday,1,16,1,22.79,30.89,1,1367.25,0.005306513281236379,1
1559,2015-02-03,Tuesday,1,16,1,22.79,30.89,1,1359.0,0.005306513281236379,1
1560,2015-02-03,Tuesday,1,16,1,22.79,30.934,1,1363.8,0.00531413650580267,1
1561,2015-02-03,Tuesday,1,16,1,22.79,30.89,1,1353.75,0.005306513281236379,1
1562,2015-02-03,Tuesday,1,16,1,22.79,31.0,1,1356.33333333333,0.0053255716900577205,1
1563,2015-02-03,Tuesday,1,16,1,22.79,31.0,1,1363.8,0.0053255716900577205,1
1564,2015-02-03,Tuesday,1,16,1,22.772,31.02,1,1364.0,0.00532317431933842,1
1565,2015-02-03,Tuesday,1,16,1,22.79,31.05,1,1373.33333333333,0.00533423498598668,1
1566,2015-02-03,Tuesday,1,16,1,22.7675,31.125,1,1374.25,0.00533987771455223,1
1567,2015-02-03,Tuesday,1,16,1,22.79,31.0833333333333,1,1369.0,0.0053400106495396,1
1568,2015-02-03,Tuesday,1,16,1,22.79,31.075,1,1360.75,0.00533856672368114,1
1569,2015-02-03,Tuesday,1,16,1,22.79,31.1142857142857,1,1359.5,0.00534537386092276,1
1570,2015-02-03,Tuesday,1,16,1,22.745,31.15,1,1366.33333333333,0.00533685389183532,1
1571,2015-02-03,Tuesday,1,16,1,22.772,31.2,1,1377.0,0.00535432904378901,1
1572,2015-02-03,Tuesday,1,16,1,22.79,31.2,1,1379.5,0.00536022630950282,1
1573,2015-02-03,Tuesday,1,16,1,22.745,31.2,1,1379.25,0.00534549389028849,1
1574,2015-02-03,Tuesday,1,16,1,22.7225,31.2,1,1381.5,0.00533814110163399,1
1575,2015-02-03,Tuesday,1,16,1,22.745,31.29,1,1381.0,0.00536104648725084,1
1576,2015-02-03,Tuesday,1,16,1,22.73,31.1666666666667,1,1374.0,0.00533483634054531,1
1577,2015-02-03,Tuesday,1,16,1,22.73,31.213333333333303,1,1372.5,0.0053428929465060395,1
1578,2015-02-03,Tuesday,1,16,1,22.7,31.1,1,1369.75,0.0053135653993026,1
1579,2015-02-03,Tuesday,1,16,1,22.7,31.12,1,1368.6,0.00531701169324883,1
1580,2015-02-03,Tuesday,1,16,1,22.715,31.2,1,1368.33333333333,0.00533569215804204,1
1581,2015-02-03,Tuesday,1,16,1,22.7,31.1666666666667,1,1365.33333333333,0.00532505319304875,1
1582,2015-02-03,Tuesday,1,16,1,22.715,31.2,1,1370.5,0.00533569215804204,1
1583,2015-02-03,Tuesday,1,16,1,22.715,31.2,1,1366.33333333333,0.00533569215804204,1
1584,2015-02-03,Tuesday,1,16,1,22.7,31.2,1,1373.5,0.0053307972477025,1
1585,2015-02-03,Tuesday,1,16,1,22.745,31.2225,1,1378.5,0.00534938196723674,1
1586,2015-02-03,Tuesday,1,16,1,22.7,31.272,1,1377.16666666667,0.00534320476475416,1
1587,2015-02-03,Tuesday,1,16,1,22.7,31.245,1,1401.16666666667,0.0053385518883447705,1
1588,2015-02-03,Tuesday,1,16,1,22.7,31.2675,1,1395.33333333333,0.0053424292805595896,1
1589,2015-02-03,Tuesday,1,16,1,22.7,31.29,1,1401.0,0.00534630672070471,1
1590,2015-02-03,Tuesday,1,16,1,22.7,31.29,1,1400.5,0.00534630672070471,1
1591,2015-02-03,Tuesday,1,16,1,22.7,31.29,1,1394.0,0.00534630672070471,1
1592,2015-02-03,Tuesday,1,16,1,22.7,31.29,1,1394.6,0.00534630672070471,1
1593,2015-02-03,Tuesday,1,16,1,22.7,31.29,1,1389.66666666667,0.00534630672070471,1
1594,2015-02-03,Tuesday,1,16,1,22.7,31.29,1,1377.2,0.00534630672070471,1
1595,2015-02-03,Tuesday,1,16,1,22.7,31.29,1,1387.0,0.00534630672070471,1
1596,2015-02-03,Tuesday,1,16,1,22.7,31.375714285714302,1,1393.42857142857,0.00536107836036269,1
1597,2015-02-03,Tuesday,1,16,1,22.7,31.39,1,1393.75,0.00536354036793693,1
1598,2015-02-03,Tuesday,1,16,1,22.7,31.39,1,1392.6,0.00536354036793693,1
1599,2015-02-03,Tuesday,1,16,1,22.7,31.37,1,1394.2,0.005360093562743621,1
1600,2015-02-03,Tuesday,1,16,1,22.7,31.4175,1,1396.25,0.0053682797869201,1
1601,2015-02-03,Tuesday,1,16,1,22.7,31.39,1,1390.5,0.00536354036793693,1
1602,2015-02-03,Tuesday,1,17,1,22.7225,31.365,1,1397.5,0.005366615228720929,1
1603,2015-02-03,Tuesday,1,17,1,22.7,31.4175,1,1398.25,0.0053682797869201,1
1604,2015-02-03,Tuesday,1,17,1,22.7,31.4725,1,1402.25,0.00537775883971339,1
1605,2015-02-03,Tuesday,1,17,1,22.7,31.3785714285714,1,1398.0,0.00536157076033165,1
1606,2015-02-03,Tuesday,1,17,1,22.7,31.29,1,1384.25,0.00534630672070471,1
1607,2015-02-03,Tuesday,1,17,1,22.7,31.29,1,1387.33333333333,0.00534630672070471,1
1608,2015-02-03,Tuesday,1,17,1,22.7,31.29,1,1392.5,0.00534630672070471,1
1609,2015-02-03,Tuesday,1,17,1,22.7,31.236,1,1384.8,0.0053370009448791295,1
1610,2015-02-03,Tuesday,1,17,1,22.7225,31.315,1,1388.0,0.00535798643240495,1
1611,2015-02-03,Tuesday,1,17,1,22.7,31.27,1,1384.6,0.00534286010487543,1
1612,2015-02-03,Tuesday,1,17,1,22.7,31.275,1,1373.33333333333,0.00534372175528233,1
1613,2015-02-03,Tuesday,1,17,1,22.7,31.18,1,1368.8,0.0053273508022875105,1
1614,2015-02-03,Tuesday,1,17,1,22.7,31.2,1,1364.0,0.0053307972477025,1
1615,2015-02-03,Tuesday,1,17,1,22.7,31.15,1,1357.5,0.00532218120516758,1
1616,2015-02-03,Tuesday,1,17,1,22.7,31.2,1,1352.0,0.0053307972477025,1
1617,2015-02-03,Tuesday,1,17,1,22.7,31.2,1,1357.0,0.0053307972477025,1
1618,2015-02-03,Tuesday,1,17,1,22.7,31.1,1,1361.75,0.0053135653993026,1
1619,2015-02-03,Tuesday,1,17,1,22.7,31.1,1,1356.0,0.0053135653993026,1
1620,2015-02-03,Tuesday,1,17,1,22.7,31.1,1,1344.25,0.0053135653993026,1
1621,2015-02-03,Tuesday,1,17,1,22.7,31.05,1,1357.75,0.005304949830097811,1
1622,2015-02-03,Tuesday,1,17,1,22.7,31.1,1,1355.75,0.0053135653993026,1
